0.000000	1.020174	0
1.020174	2.133092	3
2.133092	3.244275	0
3.244275	4.866412	4
4.866412	6.613329	0
6.613329	8.235466	3
8.235466	8.999052	0
8.999052	10.756577	4
10.756577	13.168323	0
13.168323	14.820922	3
14.820922	15.555410	0
15.555410	17.286703	4
17.286703	20.539437	0
20.539437	22.192035	3
22.192035	22.874060	0
22.874060	24.421731	4
24.421731	27.648233	0
27.648233	29.327063	3
29.327063	30.035319	0
30.035319	31.740381	4
31.740381	35.229200	0
35.229200	36.911768	3
36.911768	37.694982	0
37.694982	39.452507	4
39.452507	42.442923	0
42.442923	44.331607	3
44.331607	45.052179	0
45.052179	46.902315	4
46.902315	49.840268	0
49.840268	51.571561	3
51.571561	52.201123	0
52.201123	54.037343	4
54.037343	57.211381	0
57.211381	58.995138	3
58.995138	59.493541	0
59.493541	61.539615	4
61.539615	63.297140	0
63.297140	65.159592	3
65.159592	65.920312	0
65.920312	67.625374	4
67.625374	70.825644	0
70.825644	72.661864	3
72.661864	73.107803	0
73.107803	74.812865	4
74.812865	77.908208	0
77.908208	79.639502	3
79.639502	80.400222	0
80.400222	82.288905	4
82.288905	85.121931	0
85.121931	86.958151	3
86.958151	87.797567	0
87.797567	89.738714	4
89.738714	93.070142	0
93.070142	94.775204	3
94.775204	95.509692	0
95.509692	97.555766	4
97.555766	100.441256	0
100.441256	102.408635	3
102.408635	103.326745	0
103.326745	105.346587	4
105.346587	108.153381	0
108.153381	109.910906	3
109.910906	110.750321	0
110.750321	112.717700	4
112.717700	115.655653	0
115.655653	117.806654	3
118.357520	120.482290	4
120.482290	122.633291	0
122.633291	124.679365	3
124.679365	125.203999	0
125.203999	127.223842	4
127.223842	128.018000	0
