0.0000000	3.531326	0
3.5313260	5.575000	4
5.5750000	6.475000	0
6.4750000	8.275000	3
8.2750000	9.175000	0
9.1750000	11.42500	4
11.425000	12.47500	0
12.475000	14.87500	3
14.875000	15.77500	0
15.775000	18.17500	4
18.175000	19.22500	0
19.225000	21.32500	3
21.325000	22.37500	0
22.375000	24.62500	4
24.625000	26.12500	0
26.125000	27.77500	3
27.775000	29.003534	0
29.003534	31.442588	4
31.442588	32.57500	0
32.575000	35.016333	3
35.016333	35.779863	0
35.779863	38.12500	4
38.125000	39.17500	0
39.175000	41.57500	3
41.575000	42.17500	0
42.175000	44.42500	4
44.425000	45.32500	0
45.325000	47.57500	3
47.575000	48.32500	0
48.325000	50.27500	4
50.275000	51.867015	0
51.867015	53.27500	3
53.275000	54.549975	0
54.549975	56.57500	4
56.575000	57.62500	0
57.625000	59.555338	3
59.555338	60.32500	0
60.325000	61.67500	4
61.675000	63.62500	0
63.625000	65.536323	3
65.536323	66.278643	0
66.278643	68.27500	4
68.275000	69.47500	0
69.475000	71.27500	3
71.275000	72.62500	0
72.625000	74.72500	4
74.725000	75.77500	0
75.775000	78.17500	3
78.175000	78.92500	0
78.925000	81.32500	4
81.325000	82.22500	0
82.225000	84.92500	3
84.925000	85.37500	0
85.375000	87.77500	4
87.775000	88.67500	0
88.675000	91.22500	3
91.225000	92.12500	0
92.125000	94.82500	4
94.825000	95.87500	0
95.875000	98.42500	3
98.425000	99.47500	0
99.475000	102.1750	4
102.17500	103.0750	0
103.07500	105.9250	3
105.92500	106.9750	0
106.97500	109.5250	4
109.52500	110.4250	0
110.42500	113.1250	3
113.12500	113.8750	0
113.87500	116.4250	4
116.42500	117.1750	0
117.17500	119.5750	3
119.57500	120.6250	0
120.62500	123.1750	4
123.17500	123.7750	0
123.77500	126.4750	3
126.47500	127.0750	0
127.07500	129.3250	4
129.32500	130.2250	0
130.22500	132.7750	3
132.77500	133.5250	0
133.52500	135.7750	4
135.77500	136.5250	0
136.52500	139.0750	3
139.07500	139.8250	0
139.82500	142.0750	4
142.07500	142.9750	0
142.97500	145.3750	3
145.37500	145.9750	0
145.97500	148.2250	4
148.22500	149.1250	0
149.12500	151.2250	3
151.22500	152.1250	0
152.12500	154.5250	4
154.52500	154.9750	0
154.97500	157.2250	3
157.22500	157.8250	0
157.82500	160.3750	4
160.37500	162.7750	0
162.77500	163.3750	3
163.37500	163.9750	0
163.97500	166.5250	4
166.52500	167.1250	0
167.12500	169.8250	3
169.82500	170.2750	0
170.27500	172.8250	4
172.82500	173.5750	0
173.57500	176.1250	3
176.12500	176.7250	0
176.72500	178.9750	4
178.97500	179.8750	0
179.87500	182.4250	3
182.42500	183.0250	0
183.02500	185.4250	4
185.42500	186.4750	0
186.47500	189.1750	3
189.17500	189.6250	0
189.62500	192.1750	4
192.17500	192.7750	0
192.77500	195.400045	3
195.400045	196.2250	0
196.22500	198.4750	4
198.47500	199.3750	0
199.37500	201.7750	3
201.77500	202.8250	0
202.82500	205.283517	4
205.283517	206.2750	0
206.27500	208.6750	3
208.67500	209.2750	0
209.27500	210.7750	4
210.77500	212.1250	0
212.12500	214.2250	3
214.22500	214.8250	0
214.82500	216.9250	4
216.92500	217.9750	0
217.97500	219.9250	3
219.92500	220.6750	0
220.67500	222.4750	4
222.47500	223.3750	0
223.37500	225.3250	3
225.32500	226.2250	0
226.22500	228.4750	4
228.47500	229.6750	0
229.67500	231.6250	3
231.62500	232.8250	0
232.82500	235.2250	4
235.22500	235.8250	0
235.82500	238.0750	3
238.07500	238.6750	0
238.67500	241.0750	4
241.07500	241.5500	0
