0.000000	0.268332	0
0.268332	2.253987	1
2.253987	2.880095	0
2.880095	4.847861	2
4.847861	5.706523	0
5.706523	7.513290	1
7.513290	8.300397	0
8.300397	10.590161	2
10.590161	11.591933	0
11.591933	13.863809	1
13.863809	14.472028	0
14.472028	16.654460	2
16.654460	17.692009	0
17.692009	19.409333	1
19.409333	20.089107	0
20.089107	21.967429	2
21.967429	23.022868	0
23.022868	25.151633	1
25.151633	25.849296	0
25.849296	27.727618	2
27.727618	28.604169	0
28.604169	30.571935	1
30.571935	31.287487	0
31.287487	33.165809	2
33.165809	34.203359	0
34.203359	35.849127	1
35.849127	36.654123	0
36.654123	38.460890	2
38.460890	39.408996	0
39.408996	41.305207	1
41.305207	42.110202	0
42.110202	43.970636	2
43.970636	44.936631	0
44.936631	46.743398	1
46.743398	47.512616	0
47.512616	49.534049	2
49.534049	50.160156	0
50.160156	52.074256	1
52.074256	52.879252	0
52.879252	54.632353	2
54.632353	55.508903	0
55.508903	57.154671	1
57.154671	58.084888	0
58.084888	59.909544	2
59.909544	60.821873	0
60.821873	62.557085	1
62.557085	63.540968	0
63.540968	65.347735	2
65.347735	66.546284	0
66.546284	68.299385	1
68.299385	69.247491	0
69.247491	70.857481	2
70.857481	71.823476	0
71.823476	73.415578	1
73.415578	74.596238	0
74.596238	76.242006	2
76.242006	77.315333	0
77.315333	79.050546	1
79.050546	80.034429	0
80.034429	81.823307	2
81.823307	82.431526	0
82.431526	83.916295	1
83.916295	84.864401	0
84.864401	86.456503	2
86.456503	87.136277	0
87.136277	88.442158	1
88.442158	89.587040	0
89.587040	91.107587	2
91.107587	92.037804	0
92.037804	93.826683	1
93.826683	94.524345	0
94.524345	96.331113	2
96.331113	97.118219	0
97.118219	99.282763	1
99.282763	100.142914	0
100.142914	102.267993	2
102.267993	103.191391	0
103.191391	105.392366	1
105.392366	106.189270	0
106.189270	108.415544	2
108.415544	109.251848	0
109.251848	111.199837	1
111.199837	112.059988	0
112.059988	114.121821	2
114.121821	114.855480	0
114.855480	117.005858	1
117.005858	117.726867	0
117.726867	120.054335	2
120.054335	120.785083	0
