0.000000	2.275000	0
2.275000	3.575758	1
3.575758	3.937529	0
3.937529	5.699192	2
5.699192	6.590511	0
6.590511	7.675000	1
7.675000	7.958946	0
7.958946	9.475000	2
9.475000	10.590956	0
10.590956	11.725000	1
11.725000	12.163870	0
12.163870	13.975000	2
13.975000	14.161471	0
14.161471	15.619038	1
15.619038	17.275000	2
17.275000	17.875000	0
17.875000	19.016533	1
19.016533	19.525000	0
19.525000	20.799169	2
20.799169	21.716702	0
21.716702	22.975000	1
22.975000	23.275000	0
23.275000	24.983121	2
24.983121	25.559856	0
25.559856	27.175000	1
27.175000	27.709505	0
27.709505	29.209017	2
29.209017	30.168494	0
30.168494	31.196132	1
31.196132	31.998318	0
31.998318	33.309080	2
33.309080	34.179426	0
34.179426	35.469215	1
35.469215	35.925360	0
35.925360	37.375000	2
37.375000	38.384350	0
38.384350	39.464417	1
39.464417	40.035910	0
40.035910	41.336185	2
41.336185	42.475000	0
42.475000	43.653612	1
43.653612	44.235591	0
44.235591	45.583054	2
45.583054	47.125000	0
47.125000	48.361869	1
48.361869	49.017250	0
49.017250	50.425000	2
50.425000	51.345163	0
51.345163	52.530091	1
52.530091	52.828945	0
52.828945	54.134464	2
54.134464	55.209289	0
55.209289	56.299842	1
56.299842	57.280292	0
57.280292	58.643485	2
58.643485	59.309352	0
59.309352	60.300288	1
60.300288	60.683030	0
60.683030	61.957091	2
61.957091	62.696360	0
62.696360	63.860317	1
63.860317	64.075282	0
64.075282	65.275000	2
65.275000	66.135799	0
66.135799	67.121492	1
67.121492	68.196317	0
68.196317	69.606697	2
69.606697	70.513744	0
70.513744	71.875000	1
71.875000	72.537560	0
72.537560	74.073773	2
74.073773	74.928390	0
74.928390	76.212936	1
76.212936	76.675000	0
76.675000	78.325000	2
78.325000	79.096612	0
79.096612	80.275000	1
80.275000	80.800603	0
80.800603	82.326330	2
82.326330	83.191432	0
83.191432	84.444521	1
84.444521	84.869207	0
84.869207	86.275000	2
86.275000	87.025000	0
87.025000	88.225000	1
88.225000	88.707118	0
88.707118	90.175000	2
90.175000	91.029788	0
91.029788	92.125000	1
92.125000	92.697077	0
92.697077	94.259505	2
94.259505	94.956831	0
94.956831	95.937280	1
95.937280	96.625000	0
96.625000	98.244221	2
98.244221	98.862901	0
98.862901	100.115989	1
100.115989	100.666509	0
100.666509	102.061160	2
102.061160	102.994422	0
102.994422	104.275000	1
104.275000	104.897648	0
104.897648	106.266084	2
106.266084	107.083999	0
107.083999	108.325000	1
108.325000	109.191704	0
109.191704	110.725000	2
110.725000	111.629721	0
111.629721	112.756976	1
112.756976	113.328469	0
113.328469	114.592043	2
114.592043	115.420444	0
115.420444	116.631588	1
116.631588	117.098220	0
117.098220	118.375000	2
118.375000	119.125000	0
119.125000	120.238805	1
120.238805	120.925000	0
120.925000	122.425000	2
122.425000	123.295502	0
123.295502	124.548590	1
124.548590	125.146297	0
125.146297	126.625000	2
126.625000	127.337891	0
127.337891	128.711569	1
128.711569	129.068097	0
129.068097	130.756358	2
130.756358	131.432711	0
131.432711	132.832605	1
132.832605	133.210104	0
133.210104	134.667671	2
134.667671	135.501316	0
135.501316	136.825000	1
136.825000	137.294438	0
137.294438	139.056102	2
139.056102	142.013181	0
