0.000000	1.095485	0
1.095485	2.664875	1
2.664875	4.500604	0
4.500604	6.384597	2
6.384597	7.646637	0
7.646637	9.382582	1
9.382582	11.347853	0
11.347853	13.346510	2
13.346510	15.047962	0
15.047962	16.933062	1
16.933062	19.467483	0
19.467483	21.210393	2
21.210393	22.361959	0
22.361959	24.261470	1
24.261470	26.921733	0
26.921733	28.695767	2
28.695767	29.878456	0
29.878456	31.774938	1
31.774938	33.768879	0
33.768879	35.568684	2
35.568684	36.568012	0
36.568012	38.418620	1
38.418620	40.709396	0
40.709396	42.434439	2
42.434439	43.603871	0
43.603871	45.376906	1
45.376906	46.840704	0
46.840704	48.559952	2
48.559952	49.455069	0
49.455069	51.224827	1
51.224827	52.427722	0
52.427722	54.000739	2
54.000739	54.995032	0
54.995032	56.628602	1
56.628602	57.796138	0
57.796138	59.330490	2
59.330490	60.237288	0
60.237288	61.810304	1
61.810304	62.713633	0
62.713633	64.271613	2
64.271613	65.641063	0
65.641063	67.084537	1
67.084537	68.440337	0
68.440337	70.101028	2
70.101028	71.614923	0
71.614923	73.284073	1
73.284073	74.447152	0
74.447152	76.152516	2
76.152516	77.248257	0
77.248257	79.039464	1
79.039464	81.315712	0
81.315712	83.099455	2
83.099455	84.344390	0
84.344390	86.090280	1
86.090280	88.234814	0
88.234814	90.039971	2
90.039971	90.755809	0
90.755809	92.654336	1
92.654336	95.611058	0
95.611058	97.447338	2
97.447338	98.847891	0
98.847891	100.372937	1
100.372937	102.489327	0
102.489327	104.543471	2
104.543471	105.757283	0
105.757283	107.157836	1
107.157836	109.211980	0
109.211980	110.892643	2
110.892643	112.293196	0
112.293196	113.787118	1
113.787118	115.592275	0
115.592275	117.366308	2
117.366308	118.797984	0
118.797984	120.354154	1
120.354154	122.283804	0
122.283804	123.902220	2
123.902220	124.524250	0
