0.000000	0.419095	0
0.419095	1.722507	3
1.722507	2.463370	0
2.463370	4.204398	4
4.204398	5.408301	0
5.408301	7.612369	3
7.612369	8.130973	0
8.130973	9.501570	4
9.501570	10.075739	0
10.075739	11.279641	3
11.279641	11.835289	0
11.835289	13.687446	4
13.687446	14.483874	0
14.483874	16.002644	3
16.002644	16.907883	0
16.907883	18.675942	4
18.675942	19.920132	0
19.920132	21.282192	3
21.282192	22.303737	0
22.303737	24.097990	4
24.097990	25.905339	0
25.905339	27.647205	3
27.647205	28.341332	0
28.341332	30.187971	4
30.187971	31.890546	0
31.890546	33.750283	3
33.750283	34.287249	0
34.287249	36.173178	4
36.173178	37.548335	0
37.548335	39.028266	3
39.028266	39.787877	0
39.787877	42.223869	4
42.223869	43.507349	0
43.507349	45.484956	3
45.484956	46.585082	0
46.585082	48.444818	4
48.444818	49.440170	0
49.440170	51.365389	3
51.365389	52.046420	0
52.046420	53.906156	4
53.906156	55.477764	0
55.477764	57.101759	3
57.101759	58.254271	0
58.254271	59.799686	4
59.799686	62.117808	0
62.117808	63.702513	3
63.702513	64.881219	0
64.881219	66.898116	4
66.898116	68.941206	0
68.941206	70.709265	3
70.709265	71.770101	0
71.770101	73.839384	4
73.839384	76.144410	0
76.144410	78.279177	3
78.279177	78.934014	0
78.934014	80.806847	4
80.806847	83.072582	0
83.072582	84.879931	3
84.879931	85.888379	0
85.888379	87.983857	4
87.983857	89.634045	0
89.634045	91.362814	3
91.362814	92.358166	0
92.358166	94.244095	4
94.244095	96.784862	0
96.784862	98.788662	3
98.788662	99.928078	0
99.928078	101.918781	4
101.918781	104.773869	0
104.773869	106.502638	3
106.502638	107.484893	0
107.484893	109.370823	4
109.370823	111.924686	0
111.924686	113.928486	3
113.928486	114.766677	0
114.766677	116.809768	4
116.809768	118.276602	0
118.276602	120.437563	3
120.437563	121.170980	0
121.170980	122.978329	4
122.978329	123.949812	0
